theta_a,theta_d,x,y
102,156,148.1271712,-96.22937893
102,157,146.5197271,-95.89208172
102,158,145.1148171,-95.37488019
102,159,143.8576833,-94.72315057
102,160,142.7122357,-93.96615428
102,161,141.6531381,-93.12401661
102,162,140.6617546,-92.21125809
102,163,139.7238763,-91.23875231
102,164,138.8283555,-90.21488873
102,165,137.9662383,-89.14630147
102,166,137.130192,-88.03834629
102,167,136.3141103,-86.89542407
102,168,135.5128349,-85.72120687
102,169,134.7219538,-84.51879993
102,170,133.9376503,-83.29086026
102,171,133.1565903,-82.03968512
102,172,132.3758344,-80.76727913
102,173,131.5927695,-79.47540581
102,174,130.805055,-78.16562777
102,175,130.0105786,-76.8393382
102,176,129.2074215,-75.49778595
102,177,128.3938289,-74.14209544
102,178,127.5681857,-72.77328275
102,179,126.7289962,-71.39226849
102,180,125.8748671,-69.99988816
102,181,125.0044919,-68.59690053
102,182,124.1166385,-67.18399429
102,183,123.2101376,-65.7617932
102,184,122.2838727,-64.33086021
102,185,121.3367706,-62.89170033
102,186,120.3677933,-61.44476268
102,187,119.3759299,-59.99044165
102,188,118.3601894,-58.52907725
102,189,117.3195936,-57.06095469
102,190,116.25317,-55.5863032
102,191,115.1599449,-54.10529402
102,192,114.0389362,-52.61803764
102,193,112.8891465,-51.1245801
102,194,111.7095551,-49.6248983
102,195,110.49911,-48.11889428
102,196,109.2567194,-46.60638815
102,197,107.9812417,-45.08710963
102,198,106.6714748,-43.56068785
102,199,105.3261446,-42.02663909
102,200,103.9438909,-40.48435202
102,201,102.5232521,-38.93307003
102,202,101.0626468,-37.37186979
102,203,99.56035317,-35.79963518
102,204,98.01448341,-34.21502561
102,205,96.42295423,-32.61643692
102,206,94.78345087,-31.00195295
102,207,93.09338328,-29.36928507
102,208,91.34983223,-27.71569574
102,209,89.54948211,-26.03790086
102,210,87.68853598,-24.33194355
102,211,85.76260671,-22.59302841
102,212,83.76657518,-20.81530063
102,213,81.69440191,-18.99154583
102,214,79.53887192,-17.11277356
102,215,77.29124017,-15.16762508
102,216,74.94072476,-13.14150624
102,217,72.47375748,-11.01527377
102,218,69.87282854,-8.76315982
102,219,67.11461253,-6.349319669
102,220,64.1667235,-3.721699064
102,221,60.98159169,-0.800154626
102,222,57.4834408,2.549500667
102,223,53.53513447,6.583449692
102,224,48.82276489,11.92363814
102,225,41.91283054,21.62738329
103,154,161.8503002,-89.55529388
103,155,157.1488221,-92.17576865
103,156,154.2856999,-93.04359851
103,157,152.107681,-93.27360862
103,158,150.3141413,-93.14775337
103,159,148.7711148,-92.78847144
103,160,147.4046692,-92.2617343
103,161,146.1687203,-91.6077493
103,162,145.0321571,-90.8530918
103,163,143.9727522,-90.01637531
103,164,142.9739352,-89.11122028
103,165,142.0229367,-88.14794239
103,166,141.1096506,-87.13457539
103,167,140.2259011,-86.07752229
103,168,139.3649509,-84.9819873
103,169,138.52116,-83.85227192
103,170,137.6897422,-82.69198378
103,171,136.8665862,-81.50418754
103,172,136.0481232,-80.29151613
103,173,135.2312245,-79.05625427
103,174,134.4131239,-77.8004021
103,175,133.5913549,-76.52572442
103,176,132.7637024,-75.23378908
103,177,131.9281623,-73.92599735
103,178,131.0829093,-72.60360804
103,179,130.2262701,-71.26775686
103,180,129.356701,-69.91947195
103,181,128.4727688,-68.55968649
103,182,127.5731348,-67.18924876
103,183,126.6565407,-65.80893031
103,184,125.7217965,-64.4194325
103,185,124.7677697,-63.02139157
103,186,123.7933753,-61.61538255
103,187,122.7975676,-60.20192224
103,188,121.7793312,-58.78147105
103,189,120.7376742,-57.35443421
103,190,119.6716205,-55.92116201
103,191,118.5802026,-54.48194934
103,192,117.4624549,-53.03703448
103,193,116.3174065,-51.586597
103,194,115.1440741,-50.13075494
103,195,113.9414544,-48.66956096
103,196,112.7085163,-47.20299761
103,197,111.4441923,-45.73097136
103,198,110.1473694,-44.2533054
103,199,108.8168788,-42.76973092
103,200,107.4514844,-41.27987654
103,201,106.0498701,-39.78325569
103,202,104.6106253,-38.27925138
103,203,103.1322274,-36.76709774
103,204,101.6130228,-35.24585781
103,205,100.0512033,-33.71439636
103,206,98.44477886,-32.17134669
103,207,96.79154446,-30.61506962
103,208,95.08904056,-29.04360257
103,209,93.33450415,-27.45459554
103,210,91.52480847,-25.84523002
103,211,89.65638738,-24.21211492
103,212,87.72513925,-22.55115125
103,213,85.72630301,-20.85735358
103,214,83.65429556,-19.12461042
103,215,81.50249418,-17.34535635
103,216,79.26293904,-15.51011337
103,217,76.92591574,-13.60683225
103,218,74.47935146,-11.61991752
103,219,71.90790923,-9.528730118
103,220,69.19156785,-7.305182757
103,221,66.30326873,-4.909657049
103,222,63.2047286,-2.283555437
103,223,59.83824199,0.665655168
103,224,56.10830116,4.098866668
103,225,51.83065837,8.343371529
103,226,46.52153144,14.31094711
104,156,162.568083,-87.39422215
104,157,158.8007698,-89.27973223
104,158,156.2282309,-89.96972337
104,159,154.1969415,-90.12711162
104,160,152.4882086,-89.96759062
104,161,150.9959547,-89.59319165
104,162,149.6588939,-89.06150237
104,163,148.4376902,-88.40868321
104,164,147.3052385,-87.65914349
104,165,146.2418755,-86.8302522
104,166,145.2327681,-85.93487783
104,167,144.2663767,-84.9828651
104,168,143.3334969,-83.9819453
104,169,142.4266336,-82.93832422
104,170,141.5395761,-81.8570766
104,171,140.6670998,-80.7424193
104,172,139.8047523,-79.59790553
104,173,138.9486946,-78.42656625
104,174,138.0955828,-77.23101509
104,175,137.2424765,-76.01352753
104,176,136.3867682,-74.77610162
104,177,135.5261272,-73.52050503
104,178,134.6584544,-72.24831203
104,179,133.7818464,-70.96093275
104,180,132.8945655,-69.65963656
104,181,131.9950148,-68.34557086
104,182,131.0817174,-67.01977617
104,183,130.153299,-65.68319846
104,184,129.2084725,-64.336699
104,185,128.2460253,-62.98106235
104,186,127.264807,-61.61700275
104,187,126.2637199,-60.24516913
104,188,125.2417092,-58.86614899
104,189,124.1977546,-57.48047121
104,190,123.1308627,-56.08860796
104,191,122.0400591,-54.69097581
104,192,120.9243812,-53.28793594
104,193,119.7828716,-51.87979369
104,194,118.6145707,-50.46679721
104,195,117.4185094,-49.04913541
104,196,116.1937022,-47.62693501
104,197,114.9391393,-46.20025662
104,198,113.6537782,-44.76908994
104,199,112.3365349,-43.33334761
104,200,110.9862744,-41.89285787
104,201,109.6017994,-40.44735558
104,202,108.1818385,-38.99647143
104,203,106.7250325,-37.5397189
104,204,105.2299183,-36.07647854
104,205,103.6949106,-34.60597897
104,206,102.1182808,-33.12727378
104,207,100.4981317,-31.63921333
104,208,98.83236702,-30.14041018
104,209,97.11865578,-28.62919618
104,210,95.35438783,-27.1035691
104,211,93.53661994,-25.5611252
104,212,91.6620085,-23.99897358
104,213,89.72672475,-22.41362557
104,214,87.72634647,-20.80085042
104,215,85.65571746,-19.15548361
104,216,83.50876184,-17.47116811
104,217,81.27823387,-15.73999772
104,218,78.95537263,-13.952014
104,219,76.52941268,-12.09447693
104,220,73.98686778,-10.15077291
104,221,71.31044114,-8.09871462
104,222,68.47728693,-5.907764837
104,223,65.45606616,-3.534221551
104,224,62.20155669,-0.912187624
104,225,58.64368257,2.065270293
104,226,54.66145615,5.592029816
104,227,50.0033389,10.09303734
104,228,43.87056778,17.00187841
105,158,163.7913045,-84.7188018
105,159,160.5622753,-86.20131662
105,160,158.2032159,-86.76650662
105,161,156.286131,-86.87101096
105,162,154.6443296,-86.68795446
105,163,153.1915885,-86.30472078
105,164,151.8762091,-85.77251959
105,165,150.6641852,-85.12432036
105,166,149.5316689,-84.38278343
105,167,148.4611292,-83.56425645
105,168,147.4392027,-82.68098391
105,169,146.4554057,-81.74241698
105,170,145.5013174,-80.7560334
105,171,144.5700405,-79.72787363
105,172,143.6558307,-78.66290437
105,173,142.7538345,-77.5652725
105,174,141.8598996,-76.43848709
105,175,140.9704338,-75.2855527
105,176,140.082298,-74.10906891
105,177,139.1927241,-72.91130581
105,178,138.2992508,-71.69426213
105,179,137.3996726,-70.45971052
105,180,136.4919985,-69.20923325
105,181,135.5744189,-67.94425051
105,182,134.6452776,-66.66604315
105,183,133.7030495,-65.375771
105,184,132.7463208,-64.07448758
105,185,131.7737725,-62.76315218
105,186,130.7841667,-61.44263953
105,187,129.7763334,-60.11374767
105,188,128.7491604,-58.77720418
105,189,127.7015827,-57.43367119
105,190,126.6325742,-56.08374915
105,191,125.5411391,-54.72797964
105,192,124.4263042,-53.36684724
105,193,123.2871118,-52.0007806
105,194,122.1226124,-50.63015266
105,195,120.9318573,-49.25528012
105,196,119.7138924,-47.87642215
105,197,118.4677499,-46.49377823
105,198,117.1924414,-45.10748517
105,199,115.88695,-43.71761319
105,200,114.5502212,-42.32416095
105,201,113.1811539,-40.92704936
105,202,111.7785904,-39.52611407
105,203,110.3413043,-38.12109633
105,204,108.8679883,-36.71163194
105,205,107.3572386,-35.29723788
105,206,105.8075388,-33.87729622
105,207,104.2172396,-32.45103452
105,208,102.5845358,-31.01750203
105,209,100.9074388,-29.57554054
105,210,99.18374371,-28.12374846
105,211,97.41098994,-26.66043629
105,212,95.5864124,-25.18357079
105,213,93.70688195,-23.69070442
105,214,91.7688306,-22.17888518
105,215,89.76815696,-20.64453981
105,216,87.70010479,-19.08332045
105,217,85.5591044,-17.48990006
105,218,83.33856177,-15.8576944
105,219,81.03057219,-14.1784761
105,220,78.62552176,-12.44182587
105,221,76.11151687,-10.63432924
105,222,73.47353937,-8.738360148
105,223,70.69214278,-6.730161156
105,224,67.74133594,-4.576654907
105,225,64.58491861,-2.229793509
105,226,61.16957399,0.384347654
105,227,57.41022227,3.389261273
105,228,53.15298445,7.019431518
105,229,48.04835678,11.83633964
105,230,40.59743388,20.40747396
106,159,170.1365309,-78.21424325
106,160,165.2668106,-81.73024549
106,161,162.3939149,-82.95976992
106,162,160.1961484,-83.43680795
106,163,158.3685124,-83.5043273
106,164,156.7792058,-83.30670505
106,165,155.3565551,-82.9205853
106,166,154.056262,-82.39228448
106,167,152.8485811,-81.75225417
106,168,151.7123368,-81.02174923
106,169,150.6317821,-80.21628689
106,170,149.594804,-79.34760094
106,171,148.5918286,-78.4248196
106,172,147.6151182,-77.45521284
106,173,146.6583016,-76.44468655
106,174,145.7160486,-75.39812056
106,175,144.7838379,-74.31960672
106,176,143.8577879,-73.21262069
106,177,142.9345295,-72.08014848
106,178,142.0111107,-70.92478145
106,179,141.0849213,-69.74878866
106,180,140.1536348,-68.5541729
106,181,139.2151615,-67.34271438
106,182,138.2676108,-66.11600537
106,183,137.3092604,-64.87547776
106,184,136.338531,-63.62242523
106,185,135.3539646,-62.35802108
106,186,134.3542068,-61.08333283
106,187,133.3379911,-59.7993339
106,188,132.3041257,-58.50691327
106,189,131.2514818,-57.20688315
106,190,130.1789829,-55.89998522
106,191,129.0855956,-54.58689553
106,192,127.9703208,-53.26822826
106,193,126.8321862,-51.94453852
106,194,125.6702382,-50.61632417
106,195,124.4835347,-49.28402694
106,196,123.2711385,-47.9480326
106,197,122.0321095,-46.60867046
106,198,120.7654982,-45.26621205
106,199,119.470338,-43.92086894
106,200,118.1456373,-42.57278979
106,201,116.7903716,-41.22205634
106,202,115.4034743,-39.86867841
106,203,113.9838272,-38.51258766
106,204,112.5302494,-37.15362997
106,205,111.0414856,-35.79155615
106,206,109.5161917,-34.42601073
106,207,107.9529198,-33.05651831
106,208,106.3500995,-31.68246715
106,209,104.7060169,-30.30308911
106,210,103.0187895,-28.91743521
106,211,101.2863364,-27.52434567
106,212,99.50634281,-26.12241287
106,213,97.67621655,-24.70993524
106,214,95.79303507,-23.28485931
106,215,93.85347966,-21.84470626
106,216,91.85375299,-20.38647756
106,217,89.78947409,-18.90653232
106,218,87.65554291,-17.40042548
106,219,85.44596238,-15.86269069
106,220,83.15360036,-14.28654355
106,221,80.76986392,-12.66346679
106,222,78.28424248,-10.98261562
106,223,75.68364717,-9.229939257
106,224,72.95142135,-7.38683565
106,225,70.06579213,-5.427999493
106,226,66.99731311,-3.317787189
106,227,63.70433717,-1.003633664
106,228,60.12422544,1.597030612
106,229,56.15389884,4.626417685
106,230,51.59722965,8.368548429
106,231,45.95918424,13.57943521
107,161,170.8321945,-75.84780374
107,162,166.8922162,-78.5011929
107,163,164.2713598,-79.5637467
107,164,162.1974008,-79.98015062
107,165,160.4397898,-80.02423049
107,166,158.8910988,-79.82033437
107,167,157.4905571,-79.43714997
107,168,156.1996593,-78.91724149
107,169,154.992099,-78.28908924
107,170,153.8489075,-77.57283416
107,171,152.7558384,-76.78333128
107,172,151.7018459,-75.93190666
107,173,150.6781423,-75.02743171
107,174,149.6775868,-74.07701281
107,175,148.6942723,-73.0864516
107,176,147.7232368,-72.06056253
107,177,146.7602565,-71.00339794
107,178,145.8016937,-69.91841151
107,179,144.8443823,-68.8085793
107,180,143.8855409,-67.67649095
107,181,142.9227041,-66.52441961
107,182,141.9536698,-65.35437603
107,183,140.9764555,-64.16815117
107,184,139.989264,-62.96734985
107,185,138.9904548,-61.75341776
107,186,137.9785202,-60.52766312
107,187,136.9520658,-59.29127427
107,188,135.909793,-58.04533396
107,189,134.8504852,-56.79083098
107,190,133.7729946,-55.5286696
107,191,132.6762312,-54.25967726
107,192,131.5591528,-52.98461075
107,193,130.4207562,-51.70416102
107,194,129.2600685,-50.41895704
107,195,128.0761398,-49.12956849
107,196,126.8680351,-47.83650771
107,197,125.6348279,-46.54023073
107,198,124.3755925,-45.2411375
107,199,123.0893973,-43.93957142
107,200,121.7752974,-42.63581802
107,201,120.432327,-41.33010282
107,202,119.0594915,-40.02258833
107,203,117.6557591,-38.71337011
107,204,116.2200512,-37.40247173
107,205,114.7512326,-36.08983849
107,206,113.2481001,-34.77532978
107,207,111.7093693,-33.45870968
107,208,110.1336605,-32.13963565
107,209,108.5194817,-30.81764475
107,210,106.8652093,-29.49213689
107,211,105.1690653,-28.16235452
107,212,103.4290904,-26.82735766
107,213,101.6431121,-25.48599332
107,214,99.80870587,-24.13685748
107,215,97.92314814,-22.77824775
107,216,95.98335866,-21.4081036
107,217,93.98582846,-20.02393033
107,218,91.92652929,-18.62270112
107,219,89.80079784,-17.20072911
107,220,87.6031856,-15.75349785
107,221,85.32726066,-14.27543277
107,222,82.96534079,-12.75958675
107,223,80.5081259,-11.19719796
107,224,77.94417826,-9.577050975
107,225,75.259164,-7.88452451
107,226,72.43470429,-6.100117375
107,227,69.44655345,-4.197059364
107,228,66.26153879,-2.137208771
107,229,62.83202416,0.136538051
107,230,59.08483612,2.715778324
107,231,54.89568252,5.763328709
107,232,50.01482204,9.622561257
107,233,43.72639728,15.33217375
108,163,172.0344165,-72.85462829
108,164,168.6151724,-75.06238871
108,165,166.1793345,-76.01499789
108,166,164.2010017,-76.39302926
108,167,162.4977773,-76.42585778
108,168,160.9797642,-76.22368317
108,169,159.5944959,-75.8493165
108,170,158.308048,-75.34248312
108,171,157.0969083,-74.730153
108,172,155.9439389,-74.03160954
108,173,154.8361596,-73.26119882
108,174,153.7634373,-72.42993604
108,175,152.7176651,-71.5464998
108,176,151.6922243,-70.6178767
108,177,150.6816172,-69.64979506
108,178,149.6812095,-68.64702629
108,179,148.6870441,-67.61359979
108,180,147.6957035,-66.55295972
108,181,146.704206,-65.46808173
108,182,145.7099256,-64.36156122
108,183,144.7105304,-63.23568124
108,184,143.7039325,-62.09246529
108,185,142.6882493,-60.93371886
108,186,141.6617705,-59.76106251
108,187,140.6229318,-58.57595833
108,188,139.5702932,-57.37973137
108,189,138.5025199,-56.17358694
108,190,137.4183664,-54.95862477
108,191,136.3166633,-53.73585055
108,192,135.1963047,-52.50618531
108,193,134.0562378,-51.27047308
108,194,132.8954534,-50.02948704
108,195,131.7129774,-48.78393441
108,196,130.5078622,-47.53446022
108,197,129.2791796,-46.28165013
108,198,128.026013,-45.02603235
108,199,126.7474508,-43.76807874
108,200,125.4425793,-42.50820507
108,201,124.110475,-41.24677063
108,202,122.7501979,-39.98407687
108,203,121.3607834,-38.72036539
108,204,119.9412344,-37.45581497
108,205,118.4905124,-36.19053764
108,206,117.0075276,-34.92457367
108,207,115.4911289,-33.65788537
108,208,113.9400915,-32.3903494
108,209,112.3531034,-31.1217474
108,210,110.7287505,-29.85175463
108,211,109.0654984,-28.57992611
108,212,107.3616719,-27.30567978
108,213,105.6154311,-26.02827597
108,214,103.8247419,-24.74679215
108,215,101.9873424,-23.46009184
108,216,100.100701,-22.16678605
108,217,98.16196533,-20.8651849
108,218,96.16790042,-19.55323653
108,219,94.11480997,-18.22844904
108,220,91.9984378,-16.88778963
108,221,89.81384105,-15.52755233
108,222,87.55522509,-14.14318199
108,223,85.21572443,-12.72903576
108,224,82.78710614,-11.27805337
108,225,80.25935872,-9.781290357
108,226,77.62010648,-8.227238952
108,227,74.85374753,-6.600807144
108,228,71.94013462,-4.881722439
108,229,68.85245646,-3.041912378
108,230,65.55362208,-1.040935656
108,231,61.98958167,1.182646307
108,232,58.07557875,3.729432688
108,233,53.66300059,6.783998999
108,234,48.43564445,10.75855977
108,235,41.33493286,17.11132099
109,165,173.4885463,-69.4754527
109,166,170.4062846,-71.42472104
109,167,168.1087044,-72.30974703
109,168,166.2039945,-72.66876356
109,169,164.5422706,-72.70192171
109,170,163.0464906,-72.50950749
109,171,161.6705787,-72.15009469
109,172,160.384254,-71.66133684
109,173,159.1662819,-71.06910008
109,174,158.0010459,-70.39204561
109,175,156.8766347,-69.64415612
109,176,155.7836964,-68.83623069
109,177,154.7147133,-67.97681941
109,178,153.6635231,-67.07283415
109,179,152.6249894,-66.12996248
109,180,151.5947694,-65.15295681
109,181,150.5691449,-64.14584169
109,182,149.5448973,-63.11206572
109,183,148.5192117,-62.05461499
109,184,147.4896049,-60.97609928
109,185,146.4538667,-59.8788185
109,186,145.4100155,-58.76481448
109,187,144.3562608,-57.63591194
109,188,143.2909734,-56.49375103
109,189,142.2126608,-55.33981359
109,190,141.1199461,-54.17544431
109,191,140.0115511,-53.00186797
109,192,138.8862809,-51.82020349
109,193,137.7430106,-50.63147547
109,194,136.5806748,-49.43662354
109,195,135.3982564,-48.23651009
109,196,134.1947782,-47.03192636
109,197,132.9692941,-45.82359747
109,198,131.7208813,-44.61218619
109,199,130.448633,-43.39829583
109,200,129.151651,-42.18247221
109,201,127.8290387,-40.96520484
109,202,126.4798942,-39.74692728
109,203,125.103303,-38.52801675
109,204,123.6983305,-37.30879293
109,205,122.2640142,-36.089516
109,206,120.7993553,-34.87038374
109,207,119.30331,-33.65152769
109,208,117.7747787,-32.43300825
109,209,116.212596,-31.21480853
109,210,114.6155174,-29.99682677
109,211,112.9822057,-28.77886704
109,212,111.3112146,-27.56062793
109,213,109.6009702,-26.34168876
109,214,107.8497491,-25.12149275
109,215,106.0556527,-23.89932647
109,216,104.2165765,-22.67429451
109,217,102.3301737,-21.44528825
109,218,100.3938106,-20.21094691
109,219,98.40451248,-18.96960873
109,220,96.35889609,-17.71924906
109,221,94.25308557,-16.45740096
109,222,92.08260558,-15.18105243
109,223,89.84224374,-13.88651099
109,224,87.52587068,-12.5692229
109,225,85.12620026,-11.22352708
109,226,82.63446332,-9.842313237
109,227,80.03995284,-8.416535204
109,228,77.32937175,-6.934498276
109,229,74.48586549,-5.380779695
109,230,71.48752766,-3.734525261
109,231,68.30497233,-1.966622448
109,232,64.89713062,-0.034698931
109,233,61.20333615,2.126502516
109,234,57.1265943,4.625927381
109,235,52.49156354,7.669659947
109,236,46.9029921,11.74538046
109,237,38.7562823,18.94957016
110,166,180.4609533,-60.21353473
110,167,175.1001387,-65.78335166
110,168,172.2490963,-67.58644666
110,169,170.0550435,-68.43883289
110,170,168.2061749,-68.79694135
110,171,166.5750876,-68.84205707
110,172,165.0942488,-68.66783415
110,173,163.722514,-68.32998696
110,174,162.4324997,-67.8647807
110,175,161.204825,-67.29735664
110,176,160.0251353,-66.64598135
110,177,158.8824195,-65.9244193
110,178,157.7679923,-65.14335056
110,179,156.6748449,-64.31126411
110,180,155.5972129,-63.43504541
110,181,154.5302782,-62.52037679
110,182,153.4699565,-61.57201839
110,183,152.4127437,-60.59401043
110,184,151.3555998,-59.58982189
110,185,150.295862,-58.56246199
110,186,149.2311765,-57.51456506
110,187,148.1594457,-56.44845612
110,188,147.0787855,-55.3662022
110,189,145.9874912,-54.26965291
110,190,144.8840093,-53.16047283
110,191,143.7669142,-52.04016765
110,192,142.6348892,-50.91010529
110,193,141.4867094,-49.77153311
110,194,140.3212277,-48.62559206
110,195,139.1373625,-47.47332816
110,196,137.9340868,-46.31570202
110,197,136.7104184,-45.15359653
110,198,135.4654111,-43.98782316
110,199,134.1981464,-42.81912694
110,200,132.907726,-41.64819041
110,201,131.5932644,-40.47563656
110,202,130.2538819,-39.30203093
110,203,128.8886976,-38.12788284
110,204,127.4968221,-36.95364592
110,205,126.0773506,-35.77971779
110,206,124.6293552,-34.60643897
110,207,123.1518767,-33.43409107
110,208,121.6439166,-32.26289401
110,209,120.1044273,-31.09300231
110,210,118.5323019,-29.92450034
110,211,116.9263631,-28.75739633
110,212,115.2853497,-27.59161495
110,213,113.6079024,-26.42698817
110,214,111.892547,-25.26324418
110,215,110.137674,-24.09999371
110,216,108.3415168,-22.93671347
110,217,106.5021237,-21.77272572
110,218,104.6173264,-20.60717321
110,219,102.6847004,-19.438988
110,220,100.7015189,-18.26685272
110,221,98.66469432,-17.08915169
110,222,96.57070686,-15.90390887
110,223,94.41551466,-14.70870821
110,224,92.19443926,-13.50058992
110,225,89.90201784,-12.27591373
110,226,87.53180922,-11.03017549
110,227,85.07613438,-9.757756695
110,228,82.52572197,-8.451574973
110,229,79.86921163,-7.102584216
110,230,77.09243785,-5.699038452
110,231,74.17736065,-4.225369532
110,232,71.1004007,-2.660402307
110,233,67.82970813,-0.974363968
110,234,64.32037474,0.876472317
110,235,60.50526971,2.96026446
110,236,56.27521265,5.392773052
110,237,51.42734693,8.399077015
110,238,45.47884577,12.5416875
110,239,35.91747675,20.93106687
111,168,181.3161989,-57.17495412
111,169,176.8258956,-61.79597332
111,170,174.1358547,-63.53513833
111,171,172.0180386,-64.38691435
111,172,170.2101275,-64.76237117
111,173,168.6002879,-64.83179607
111,174,167.1279777,-64.68499762
111,175,165.7558252,-64.37608668
111,176,164.458731,-63.94059562
111,177,163.21881,-63.40331874
111,178,162.0227453,-62.78236223
111,179,160.8602785,-62.0914257
111,180,159.7232893,-61.34117506
111,181,158.6052056,-60.54011243
111,182,157.5006083,-59.695151
111,183,156.404958,-58.81200826
111,184,155.3143992,-57.89548291
111,185,154.2256182,-56.94965478
111,186,153.135736,-55.97803214
111,187,152.0422268,-54.98366249
111,188,150.9428552,-53.96921699
111,189,149.8356266,-52.93705586
111,190,148.718747,-51.8892797
111,191,147.5905911,-50.82777007
111,192,146.4496762,-49.75422202
111,193,145.2946398,-48.67017022
111,194,144.1242216,-47.57701031
111,195,142.9372475,-46.47601624
111,196,141.7326164,-45.36835447
111,197,140.509288,-44.25509569
111,198,139.2662728,-43.1372244
111,199,138.0026224,-42.0156468
111,200,136.717421,-40.89119714
111,201,135.4097778,-39.76464291
111,202,134.0788188,-38.63668889
111,203,132.7236805,-37.50798021
111,204,131.3435023,-36.37910462
111,205,129.9374194,-35.25059383
111,206,128.5045566,-34.1229242
111,207,127.04402,-32.99651656
111,208,125.5548901,-31.87173533
111,209,124.0362133,-30.74888678
111,210,122.4869935,-29.62821651
111,211,120.9061822,-28.50990594
111,212,119.2926683,-27.39406774
111,213,117.6452663,-26.28074008
111,214,115.9627024,-25.16987946
111,215,114.2436,-24.0613519
111,216,112.4864619,-22.95492209
111,217,110.6896498,-21.85024017
111,218,108.8513604,-20.74682547
111,219,106.9695973,-19.64404656
111,220,105.0421375,-18.54109663
111,221,103.0664899,-17.43696294
111,222,101.0398468,-16.33038857
111,223,98.95902278,-15.21982427
111,224,96.82037887,-14.10336708
111,225,94.61972796,-12.97868137
111,226,92.35221337,-11.84289586
111,227,90.01215207,-10.69246739
111,228,87.59282817,-9.522997836
111,229,85.08621599,-8.328983182
111,230,82.48260039,-7.103462305
111,231,79.77004295,-5.837512692
111,232,76.93360873,-4.519504623
111,233,73.95420615,-3.133958283
111,234,70.80676937,-1.659715211
111,235,67.45725449,-0.066851529
111,236,63.85732335,1.688902881
111,237,59.93403873,3.677218165
111,238,55.56716601,6.01805133
111,239,50.52836869,8.94983129
111,240,44.24911778,13.09605688
111,241,32.42205975,23.51371994
112,170,182.7370101,-53.15405632
112,171,178.6472252,-57.49910597
112,172,176.0658418,-59.24670881
112,173,174.001498,-60.13062785
112,174,172.2215693,-60.54332163
112,175,170.6246136,-60.65096136
112,176,169.1550594,-60.54216908
112,177,167.7783404,-60.27071849
112,178,166.4711131,-59.87209639
112,179,165.2166742,-59.37115825
112,180,164.0025448,-58.78610879
112,181,162.8190855,-58.13075563
112,182,161.6586487,-57.41587062
112,183,160.5150322,-56.65005527
112,184,159.3831137,-55.84031414
112,185,158.2585955,-54.99244798
112,186,157.1378231,-54.11133106
112,187,156.0176513,-53.20111182
112,188,154.8953447,-52.26536096
112,189,153.7685013,-51.30718284
112,190,152.634993,-50.32930067
112,191,151.4929193,-49.3341225
112,192,150.3405691,-48.32379302
112,193,149.1763911,-47.30023464
112,194,147.9989685,-46.2651804
112,195,146.8069982,-45.22020057
112,196,145.5992732,-44.16672422
112,197,144.3746681,-43.10605687
112,198,143.1321256,-42.03939504
112,199,141.8706456,-40.96783813
112,200,140.5892752,-39.89239827
112,201,139.2870992,-38.81400838
112,202,137.9632322,-37.73352876
112,203,136.616811,-36.65175248
112,204,135.2469867,-35.56940955
112,205,133.8529183,-34.48717024
112,206,132.4337653,-33.40564745
112,207,130.9886811,-32.32539835
112,208,129.5168057,-31.24692513
112,209,128.0172586,-30.17067511
112,210,126.489131,-29.09704001
112,211,124.9314777,-28.02635452
112,212,123.3433084,-26.95889391
112,213,121.7235774,-25.89487085
112,214,120.0711737,-24.83443113
112,215,118.3849083,-23.7776482
112,216,116.6635005,-22.7245164
112,217,114.9055628,-21.67494254
112,218,113.1095822,-20.62873552
112,219,111.2738997,-19.5855936
112,220,109.3966851,-18.54508883
112,221,107.4759083,-17.50664777
112,222,105.5093041,-16.4695277
112,223,103.4943298,-15.43278704
112,224,101.4281142,-14.39524832
112,225,99.3073945,-13.35545134
112,226,97.12843706,-12.31159349
112,227,94.88693877,-11.26145279
112,228,92.57790029,-10.20228732
112,229,90.19546191,-9.130701971
112,230,87.73268717,-8.042469009
112,231,85.18127205,-6.932281602
112,232,82.53114538,-5.793408073
112,233,79.76990576,-4.617194215
112,234,76.88200371,-3.392325151
112,235,73.8475107,-2.103690545
112,236,70.64018342,-0.730562135
112,237,67.22425017,0.75649684
112,238,63.5486909,2.401251346
112,239,59.53606569,4.273009243
112,240,55.05764422,6.492139655
112,241,49.86564694,9.301175642
112,242,43.32560368,13.35250784
